tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0914798,13,1.0,12,0.14475927198485,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.807548,1.9987763
tt0914863,-1,0.0,39,0.03076445738544186,-1,Outlier,,,,7.8867598,5.249283
tt0918554,8,1.0,11,0.04006068418293479,18,Cyberpunk Odyssey Cluster → Neon Deception Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Deception Cluster,8.020581,0.89976144
tt0918927,26,0.8018320626117211,37,0.04377212924522394,4,The Shadowed Thrill Ride → Dark Aesthetic Subversion,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Dark Aesthetic Subversion,6.4519897,4.67779
tt0918940,9,1.0,14,1.4596221616629082e-307,2,Epic Quests of Old England → American Odyssey Subcluster,Epic Quests of Old England,"These films unite as sweeping, action-packed tales of heroic struggle and adventure set against the richly detailed backdrop of medieval Britain.",American Odyssey Subcluster,8.512913,1.8425747
tt0922547,38,1.0,37,0.04552930771649966,16,Psychological Horror Thrillers → Crime-Driven Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Crime-Driven Psychological Thrillers,7.4572506,4.8144007
tt0925245,8,1.0,11,0.026891864463186196,45,Cyberpunk Odyssey Cluster → Neuro-Horror Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Horror Subcluster,7.7937913,1.9413972
tt0926084,16,1.0,17,1.8371381266030667e-307,2,Wholesome Family Fantasies → Epic Quests and Realms,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Realms,7.316088,0.096883856
tt0926762,26,1.0,39,1.5559100349659e-307,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.7938914,5.044042
tt0934459,38,1.0,37,1.9463543362157057e-307,14,Psychological Horror Thrillers → Thriller with a Human Focus,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thriller with a Human Focus,7.4814153,4.8322525
tt0936501,43,1.0,41,0.0905277338612689,6,Action Thrill Ride Cluster → High-Octane Crime Thrillers,Action Thrill Ride Cluster,"These films share a high-octane blend of intense action, suspenseful thrills, and relentless chases.",High-Octane Crime Thrillers,9.190415,5.0523796
tt0938283,16,1.0,17,0.008995835990999027,2,Wholesome Family Fantasies → Epic Quests and Realms,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Realms,7.3480415,0.056341503
tt0938330,37,1.0,38,0.06650061251908497,5,The Shadowed Psyche Cluster → The Haunted Inner Realm,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",The Haunted Inner Realm,6.2548227,4.4853387
tt0942384,5,0.897816415704787,4,0.028153961019127826,1,The Underdog's Triumph → Triumph of Vulnerable Hearts,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Triumph of Vulnerable Hearts,9.102068,1.0439285
tt0942385,13,0.7993878569463545,12,0.06744883561514484,3,War and Human Struggle → Comedic Resistance,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,Comedic Resistance,10.978248,2.5526998
tt0944835,41,1.0,43,0.05439481732174427,1,High-Octane Thrill Ride → Thriller's Darker Edge,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thriller's Darker Edge,9.7552395,4.96517
tt0945513,8,1.0,11,0.029378492725363328,20,Cyberpunk Odyssey Cluster → Neuro-Philosophical Thrillers,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Philosophical Thrillers,8.228744,1.3183283
tt0947798,-1,0.0,40,0.05496824752085839,-1,Outlier,,,,7.195456,4.374825
tt0947802,32,1.0,34,0.04597305236193551,6,LA Noir Thrillers → Dark Social Commentary,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",Dark Social Commentary,7.5858235,5.6653404
tt0947810,-1,0.0,43,0.052128799231494743,-1,Outlier,,,,9.682641,5.063471
tt0948470,8,1.0,11,0.02967140826988312,38,Cyberpunk Odyssey Cluster → Neo-Noir Renaissance,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neo-Noir Renaissance,8.332736,0.9132064
tt0949731,8,1.0,11,0.03729482069079202,16,Cyberpunk Odyssey Cluster → Neuro-Dystopian Thrillers,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Dystopian Thrillers,7.821734,1.8117954
tt0951333,10,1.0,16,9.873325193346868e-308,13,Whimsical Fantasy Comedies → Animated Buddy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Animated Buddy Romps,7.5895524,-2.09628
tt0952640,10,1.0,16,0.044917662125334025,20,Whimsical Fantasy Comedies → California Dream Comedies,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",California Dream Comedies,7.499907,-2.0370889
tt0952682,35,0.9161212869525988,42,0.037352416882904554,1,Southern Gothic Thrillers → Thriller Subversions,Southern Gothic Thrillers,These films explore the darker aspects of American South culture and society through crime thrillers and dramas.,Thriller Subversions,7.92643,4.4798756
tt0954981,14,1.0,15,0.05683594010298654,6,The Biographical Odyssey Cluster → Dark Coming-of-Age Narratives,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Dark Coming-of-Age Narratives,8.558999,1.4573951
tt0955308,9,1.0,14,1.5126488065646665e-307,0,Epic Quests of Old England → Medieval Action Sagas,Epic Quests of Old England,"These films unite as sweeping, action-packed tales of heroic struggle and adventure set against the richly detailed backdrop of medieval Britain.",Medieval Action Sagas,8.542072,1.7745913
tt0956038,28,0.7146059455524459,30,0.05650356618845047,-1,Southern Romances and Heartland Drama → (sub-outlier),Southern Romances and Heartland Drama,"These films share a common thread of gentle, sentimental storytelling set against the backdrop of small-town America.",(sub-outlier),6.059692,2.0342646
tt0959337,30,0.9496805074866566,31,0.07423211140994933,9,Romantic Comedies of Self-Discovery → Romantic Comedies of Turbulent Awakening,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Romantic Comedies of Turbulent Awakening,5.751235,2.8457062
tt0960144,29,0.3776687734808995,30,0.02132908324926306,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",(sub-outlier),5.1071444,2.8644614
tt0960731,16,1.0,10,0.03717778420870551,10,Wholesome Family Fantasies → Lighthearted Escapism,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Lighthearted Escapism,6.7225943,-0.4668676
tt0961097,10,1.0,16,0.035799586127700546,20,Whimsical Fantasy Comedies → California Dream Comedies,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",California Dream Comedies,7.57893,-2.0604656
tt0962726,16,1.0,10,0.038851559213343476,7,Wholesome Family Fantasies → Heartwarming Quests,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Quests,6.561632,-0.28911838
tt0962736,14,1.0,9,1.5125866566701475e-307,26,The Biographical Odyssey Cluster → Epic Historical Dramas,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Historical Dramas,9.093978,1.1959786
tt0962762,10,0.9202405025991061,16,0.04805138390044119,9,Whimsical Fantasy Comedies → Surrealistic Dreamscapes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Surrealistic Dreamscapes,7.9227633,-0.88191825
tt0963178,-1,0.0,43,0.0538728441777658,-1,Outlier,,,,9.197293,5.2340565
tt0963794,38,1.0,37,0.05097681324066271,6,Psychological Horror Thrillers → Thrill Ride of Survival,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thrill Ride of Survival,7.4655685,4.457783
tt0963966,16,1.0,17,1.8035978049539433e-307,2,Wholesome Family Fantasies → Epic Quests and Realms,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Realms,7.2797074,0.024884524
tt0964517,14,1.0,15,0.06171458768939132,7,The Biographical Odyssey Cluster → Triumph Over Adversity,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Triumph Over Adversity,8.672452,1.1920551
tt0964529,8,1.0,11,0.04048513922918846,-1,Cyberpunk Odyssey Cluster → (sub-outlier),Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",(sub-outlier),7.647827,2.11855
tt0964586,14,1.0,15,0.05605645253924068,24,The Biographical Odyssey Cluster → The Intellectual Quest Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",The Intellectual Quest Cluster,8.840834,1.4118481
tt0970179,16,1.0,10,0.012617527556525935,6,Wholesome Family Fantasies → Heartwarming Life Stories,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Life Stories,6.929086,-0.090682395
tt0970411,8,1.0,11,0.02239577800122813,11,Cyberpunk Odyssey Cluster → Neon Uprising Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Uprising Subcluster,8.3857565,0.39060795
tt0970416,8,1.0,11,0.014170815887634412,25,Cyberpunk Odyssey Cluster → Neon Dreamscape Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Dreamscape Cluster,7.99108,0.8990973
tt0970452,17,0.6520183344478533,16,0.023422663246938792,2,Medieval Fantasy Odyssey Cluster → Dark Medieval Quests,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Dark Medieval Quests,7.792261,0.826545
tt0970468,-1,0.0,31,0.07536796084445044,-1,Outlier,,,,6.318242,2.315978
tt0970866,30,0.8684094657818374,23,0.06477244881500746,2,Romantic Comedies of Self-Discovery → Family-Focused RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Family-Focused RomComs,5.8136487,1.5932721
tt0971209,-1,0.0,37,0.033690224446047606,-1,Outlier,,,,6.826709,4.5049434
tt0972542,8,1.0,11,0.016503239113533335,11,Cyberpunk Odyssey Cluster → Neon Uprising Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Uprising Subcluster,8.414264,0.39885813
tt0974015,8,1.0,17,1.0124872375755151e-307,4,Cyberpunk Odyssey Cluster → High-Tech Fantasy Odyssey,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",High-Tech Fantasy Odyssey,7.9541574,0.69754326
tt0974554,30,0.9002954370921166,28,0.07204410363545252,28,Romantic Comedies of Self-Discovery → Romantic Comedies of Inner Turmoil,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Romantic Comedies of Inner Turmoil,5.4501085,2.6555722
tt0974661,18,0.9643613150374487,17,0.02719763364393201,0,Whimsical Fantastical Comedies → Romantic Escapism Subcluster,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Romantic Escapism Subcluster,6.514269,1.3869317
tt0975645,14,1.0,15,3.3857996898030156e-307,0,The Biographical Odyssey Cluster → Comedic Biographical Romps,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Comedic Biographical Romps,8.124167,0.92213666
tt0976051,30,0.8742105530580345,31,0.10944676447082913,1,Romantic Comedies of Self-Discovery → European Romantic Dramas of Sorrow,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",European Romantic Dramas of Sorrow,6.0641203,2.7162056
