tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0925245,7,1.0,13,1.302368453598714e-307,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,7.9377866,9.131429
tt0926084,11,1.0,14,1.6473186812806551e-307,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),8.843089,11.559375
tt0926762,33,0.9953092691286751,32,0.04106372243403407,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.654406,6.1506495
tt0934459,34,1.0,35,1.627248820650682e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.580731,6.07853
tt0936501,42,0.7912132601560485,38,0.0719654330616378,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),12.029412,5.9083285
tt0938283,11,1.0,14,1.5819005858626561e-307,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),8.867672,11.628523
tt0938330,35,0.7515492470908791,34,0.05770509969144622,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),7.7859697,6.597903
tt0942384,3,0.7563422189552477,9,0.007424950532464566,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.762247,8.083342
tt0942385,12,0.8472978056967307,19,0.029227081241585517,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),10.160854,10.416981
tt0944835,38,1.0,42,1.8899920958274278e-307,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.655352,5.79741
tt0945513,7,1.0,13,0.04266876173836876,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.8294663,9.878004
tt0947798,-1,0.0,39,0.018425670248596652,-1,Outlier,,,,9.620106,7.0449347
tt0947802,28,0.8834457678118888,41,0.026724071512228578,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),10.827371,7.057692
tt0947810,38,0.6586289388698029,42,0.039426139134379284,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.488786,5.739207
tt0948470,7,1.0,13,8.599342609026236e-308,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.431252,10.39618
tt0949731,7,1.0,13,0.04831509889745262,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.76643,9.434419
tt0951333,8,1.0,11,9.472280338107616e-308,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.774112,13.969476
tt0952640,8,1.0,11,0.04435123677879207,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.636038,13.952931
tt0952682,37,1.0,40,4.112733998427387e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.382028,6.4547863
tt0954981,-1,0.0,16,0.07229812749953898,-1,Outlier,,,,8.08474,9.204322
tt0955308,10,1.0,18,1.9382444738972474e-307,-1,Medieval Epic Quests → (sub-outlier),Medieval Epic Quests,"Films featuring heroic protagonists, medieval settings, and action-packed adventures.",(sub-outlier),9.462387,9.769826
tt0956038,27,0.7568649974301165,20,0.06917509689644567,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.501018,9.485491
tt0959337,27,0.9294729727903194,25,0.050631443094978974,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.848427,8.520032
tt0960144,26,0.6070355950321163,27,0.030466406879214543,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.873776,7.9689865
tt0960731,11,1.0,8,1.120684894800519e-307,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.52149,11.922409
tt0961097,8,1.0,11,0.0378563596381088,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.528175,14.047573
tt0962726,11,1.0,8,0.028023921017895508,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.779526,11.705108
tt0962736,18,1.0,19,3.757561056798438e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),9.010403,10.117703
tt0962762,8,1.0,11,0.08016999308270818,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),10.010444,12.739817
tt0963178,-1,0.0,42,0.08845248332413327,-1,Outlier,,,,12.262482,5.851407
tt0963794,34,1.0,35,0.04999745086702804,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.500142,6.547469
tt0963966,11,1.0,14,1.6087002039772916e-307,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),8.959123,11.629257
tt0964517,17,0.745528246728974,16,0.11367841849600847,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),7.871371,9.199077
tt0964529,7,1.0,13,0.02250413588681955,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.71699,9.036623
tt0964586,17,0.7576485866155864,16,0.07871389536362182,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.373062,9.426101
tt0970179,11,1.0,15,0.017918955391823595,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.478325,11.53266
tt0970411,7,1.0,13,0.023637582510564654,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.63383,10.733778
tt0970416,7,1.0,13,0.03941838102468402,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.983663,10.331604
tt0970452,14,1.0,15,1.7952734334107787e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.334541,10.544286
tt0970468,-1,0.0,24,0.018296941468462793,-1,Outlier,,,,11.658779,8.730084
tt0970866,27,0.9729894935967658,20,0.08561874509463047,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.973046,9.447362
tt0971209,-1,0.0,39,0.016923224394154175,-1,Outlier,,,,9.051673,6.64311
tt0972542,7,1.0,13,0.01922445701735825,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.495943,10.553345
tt0974015,7,0.9131013979860889,14,0.05737244589856557,0,Cosmic Science Odyssey Films → Mythos and Make-up,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",Mythos and Make-up,8.298281,10.590484
tt0974554,27,0.8896202933022532,26,0.05007003292501575,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.198721,8.412582
tt0974661,15,0.6895597053673298,14,0.036242600563064935,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.599105,9.980122
tt0975645,16,1.0,17,2.970150535584208e-307,-1,The Turbulent Artisan's Journey → (sub-outlier),The Turbulent Artisan's Journey,"These films explore the complex, often tumultuous lives of artists and creatives.",(sub-outlier),7.708926,9.636047
tt0976051,27,1.0,25,0.07116509457087489,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.325807,8.909254
tt0976238,11,1.0,8,0.04267998675857344,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.888476,11.6993885
tt0978762,8,1.0,11,0.07384640168065532,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.906217,13.074201
tt0978764,14,0.8989817681362583,15,0.01050488310346615,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.452804,10.478348
tt0980970,11,1.0,14,1.5892313250692992e-307,0,Family Adventure Fantasies → Epic Quest Fantasies,Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",Epic Quest Fantasies,8.998617,11.692303
tt0981072,-1,0.0,27,0.022885255742619928,-1,Outlier,,,,11.632712,9.305295
tt0981227,6,0.6041555461036765,5,0.029898003156379055,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.1745167,11.089719
tt0982914,34,1.0,35,0.050364613985633154,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.712771,6.1176715
tt0983193,8,0.9386817141675778,11,0.05737285741028215,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.955852,13.424037
tt0983250,36,0.6003132753184613,41,0.04263321016013914,-1,Gritty Urban Psychological Thrillers → (sub-outlier),Gritty Urban Psychological Thrillers,"These films explore the darker aspects of human nature through flawed, emotionally withdrawn protagonists navigating crime-ridden urban landscapes.",(sub-outlier),10.95444,5.5439396
tt0984130,4,1.0,11,0.006791295365439397,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.550844,10.896802
tt0985694,42,1.0,41,5.992741292111895e-307,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),11.717967,5.94426
tt0985699,19,0.8485977946643148,18,0.09667028487310057,-1,Wartime Humanism → (sub-outlier),Wartime Humanism,Films exploring the human condition amidst war and conflict.,(sub-outlier),9.04069,10.462086
tt0986233,17,0.7954067523033723,18,0.07341101819321126,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.396234,9.43686
tt0986263,7,1.0,13,0.028405260025953255,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.844204,10.213956
